,latitude,longitude,address,bathrooms,country,detailedType,distance,district,exterior,externalReference,floor,has360,has3DTour,hasLift,hasPlan,hasVideo,municipality,neighborhood,newDevelopment,numPhotos,operation,price,priceByArea,propertyCode,propertyType,province,rooms,showAddress,size,status,suggestedTexts,thumbnail,url,parkingSpace
230,44.40605,8.947656,Centro,2,it,{'typology': 'flat'},773,Medio Levante,0,,3,0,0,1,0,0,Genova,Foce,0,1,sale,400000,2222,17783269,flat,Genova,6,0,180,good,"{'subtitle': 'Foce, Genova', 'title': 'Appartamento in Centro'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/8c/cc/ea/222900103.jpg,https://www.idealista.it/immobile/17783269/,0
231,44.397484,8.940133,Corso Aurelio Saffi,2,it,{'typology': 'flat'},775,Centro Est,0,9600 (1254483),2,0,0,1,1,0,Genova,Carignano,0,26,sale,530000,1828,15562366,flat,Genova,7,0,290,good,"{'subtitle': 'Carignano, Genova', 'title': 'Appartamento in Corso Aurelio Saffi'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/d5/1e/d4/207386829.jpg,https://www.idealista.it/immobile/15562366/,0
232,44.409469,8.93162,quartiere Prè-Molo-Maddalena,2,it,{'typology': 'flat'},776,Centro Est,0,Centurione (55278104),5,0,0,1,1,0,Genova,Prè-Molo-Maddalena,0,13,sale,520000,3714,17831820,flat,Genova,3,0,140,good,"{'subtitle': 'Prè-Molo-Maddalena, Genova', 'title': 'Appartamento'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/41/aa/45/223846199.jpg,https://www.idealista.it/immobile/17831820/,0
233,44.402428,8.947734,Rivale s.c.n,2,it,{'typology': 'flat'},783,Medio Levante,0,GE960,6,0,0,1,1,0,Genova,Foce,0,13,sale,185000,2056,17564659,flat,Genova,4,1,90,good,"{'subtitle': 'Foce, Genova', 'title': 'Appartamento in Rivale s.c.n'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/7b/9e/2c/218275828.jpg,https://www.idealista.it/immobile/17564659/,0
234,44.410153,8.932583,Vico carlone,1,it,{'typology': 'flat'},788,Centro Est,0,,1,0,0,1,0,0,Genova,Prè-Molo-Maddalena,0,5,sale,85000,1700,17070484,flat,Genova,0,0,50,good,"{'subtitle': 'Prè-Molo-Maddalena, Genova', 'title': 'Appartamento in Vico carlone'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/20/6e/c8/208267405.jpg,https://www.idealista.it/immobile/17070484/,0
235,44.41124,8.940446,quartiere San Vincenzo-Portoria,1,it,{'typology': 'flat'},789,Centro Est,0,500v (55163059),0,0,0,0,1,0,Genova,San Vincenzo-Portoria,0,11,sale,200000,1250,17118645,flat,Genova,8,0,160,good,"{'subtitle': 'San Vincenzo-Portoria, Genova', 'title': 'Appartamento'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/80/8d/f8/222470658.jpg,https://www.idealista.it/immobile/17118645/,0
236,44.41139,8.936986,quartiere Castelletto,2,it,{'typology': 'flat'},792,Centro Est,0,8651,0,0,0,0,0,0,Genova,Castelletto,0,39,sale,270000,2288,17192604,flat,Genova,6,0,118,good,"{'subtitle': 'Castelletto, Genova', 'title': 'Appartamento'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/28/82/92/214232988.jpg,https://www.idealista.it/immobile/17192604/,0
237,44.397244,8.939434,Corso Aurelio Saffi,2,it,{'typology': 'flat'},792,Centro Est,0,76/18,1,0,0,1,1,0,Genova,Carignano,0,20,sale,445000,2023,15659723,flat,Genova,11,0,220,renew,"{'subtitle': 'Carignano, Genova', 'title': 'Appartamento in Corso Aurelio Saffi'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/b3/cc/5d/181437103.jpg,https://www.idealista.it/immobile/15659723/,0
238,44.408519,8.930119,quartiere Prè-Molo-Maddalena,1,it,{'typology': 'flat'},795,Centro Est,0,-54978479,6,0,0,1,1,0,Genova,Prè-Molo-Maddalena,0,12,sale,210000,2059,16222111,flat,Genova,4,0,102,good,"{'subtitle': 'Prè-Molo-Maddalena, Genova', 'title': 'Appartamento'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/f4/6f/3e/192325241.jpg,https://www.idealista.it/immobile/16222111/,0
239,44.39717,8.938953,quartiere Carignano,2,it,{'typology': 'flat'},797,Centro Est,0,490v (54868438),2,0,0,1,1,0,Genova,Carignano,0,16,sale,390000,2600,15082587,flat,Genova,9,0,150,good,"{'subtitle': 'Carignano, Genova', 'title': 'Appartamento'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/4f/53/68/171487907.jpg,https://www.idealista.it/immobile/15082587/,0
240,44.406691,8.928736,"Piazzetta Barisone, 2",1,it,"{'subTypology': 'duplex', 'typology': 'flat'}",798,Centro Est,0,748-002-00215,6,0,0,0,0,0,Genova,Prè-Molo-Maddalena,0,14,sale,350000,2011,17026198,duplex,Genova,9,1,174,renew,"{'subtitle': 'Prè-Molo-Maddalena, Genova', 'title': 'Appartamento su due piani in Piazzetta Barisone, 2'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/bc/fc/69/207447108.jpg,https://www.idealista.it/immobile/17026198/,0
241,44.402754,8.948102,"Via Rivale, Genova, GE, 10",1,it,{'typology': 'flat'},803,Medio Levante,0,,2,0,0,0,1,0,Genova,Foce,0,22,sale,136000,1722,16819982,flat,Genova,6,1,79,good,"{'subtitle': 'Foce, Genova', 'title': 'Appartamento in Via Rivale, Genova, GE, 10'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/0e/31/85/203136529.jpg,https://www.idealista.it/immobile/16819982/,0
242,44.40791,8.929451,canneto il curto s.c.n,1,it,{'typology': 'flat'},803,Centro Est,0,,1,0,0,0,1,0,Genova,Prè-Molo-Maddalena,0,8,sale,55000,846,17801064,flat,Genova,3,1,65,renew,"{'subtitle': 'Prè-Molo-Maddalena, Genova', 'title': 'Appartamento in canneto il curto s.c.n'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/b2/ec/a3/223223151.jpg,https://www.idealista.it/immobile/17801064/,0
243,44.397847,8.933696,Via Antonio Gavotti,3,it,{'typology': 'flat'},804,Centro Est,0,15/19,1,0,0,1,0,0,Genova,Carignano,0,22,sale,645000,1792,16152683,flat,Genova,13,0,360,,"{'subtitle': 'Carignano, Genova', 'title': 'Appartamento in Via Antonio Gavotti'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/4a/42/a4/191109577.jpg,https://www.idealista.it/immobile/16152683/,0
244,44.40913,8.930575,quartiere Prè-Molo-Maddalena,1,it,{'typology': 'flat'},809,Centro Est,0,-54959970,5,0,0,,0,0,Genova,Prè-Molo-Maddalena,0,9,sale,145000,1611,15776479,flat,Genova,5,0,90,good,"{'subtitle': 'Prè-Molo-Maddalena, Genova', 'title': 'Appartamento'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/83/34/2b/183431609.jpg,https://www.idealista.it/immobile/15776479/,0
245,44.406398,8.928458,Via delle Grazie s.c.n,1,it,{'typology': 'flat'},809,Centro Est,0,R (55191084),1,0,0,,0,0,Genova,Prè-Molo-Maddalena,0,6,sale,95000,1105,17282064,flat,Genova,4,1,86,renew,"{'subtitle': 'Prè-Molo-Maddalena, Genova', 'title': 'Appartamento in Via delle Grazie s.c.n'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/df/b5/f0/212486037.jpg,https://www.idealista.it/immobile/17282064/,0
246,44.404798,8.928039,quartiere Prè-Molo-Maddalena,1,it,{'typology': 'flat'},811,Centro Est,0,76RA53778,0,0,0,0,0,0,Genova,Prè-Molo-Maddalena,0,8,sale,112000,1867,17279313,flat,Genova,5,0,60,good,"{'subtitle': 'Prè-Molo-Maddalena, Genova', 'title': 'Appartamento'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/9a/e5/83/212424259.jpg,https://www.idealista.it/immobile/17279313/,0
247,44.400149,8.946614,quartiere Foce,1,it,{'typology': 'flat'},811,Medio Levante,0,FOCE (55277995),0,0,0,1,0,0,Genova,Foce,0,8,sale,110000,3143,17831819,flat,Genova,2,0,35,good,"{'subtitle': 'Foce, Genova', 'title': 'Appartamento'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/24/0b/45/223846205.jpg,https://www.idealista.it/immobile/17831819/,0
248,44.4007,8.947114,"Via BARABINO, 21",2,it,{'typology': 'flat'},812,Medio Levante,0,,5,0,0,1,0,0,Genova,Foce,0,33,sale,235000,2043,17476375,flat,Genova,5,1,115,good,"{'subtitle': 'Foce, Genova', 'title': 'Appartamento in Via BARABINO, 21'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/82/e7/59/216469012.jpg,https://www.idealista.it/immobile/17476375/,0
249,44.408153,8.929502,"Via San Lorenzo, 15",1,it,{'typology': 'flat'},813,Centro Est,0,DV-168,5,0,0,1,1,0,Genova,Prè-Molo-Maddalena,0,36,sale,198000,1523,17389565,flat,Genova,4,1,130,renew,"{'subtitle': 'Prè-Molo-Maddalena, Genova', 'title': 'Appartamento in Via San Lorenzo, 15'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/52/98/dc/214675243.jpg,https://www.idealista.it/immobile/17389565/,0
250,44.407634,8.947375,quartiere Foce,1,it,{'typology': 'flat'},814,Medio Levante,0,-54271467,4,0,0,1,1,0,Genova,Foce,0,7,sale,270000,3176,16824438,flat,Genova,5,0,85,good,"{'subtitle': 'Foce, Genova', 'title': 'Appartamento'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/63/70/76/203238333.jpg,https://www.idealista.it/immobile/16824438/,0
251,44.409494,8.930898,quartiere Prè-Molo-Maddalena,2,it,{'typology': 'flat'},818,Centro Est,0,v737,3,0,0,1,0,0,Genova,Prè-Molo-Maddalena,0,18,sale,420000,3500,17463177,flat,Genova,7,0,120,good,"{'subtitle': 'Prè-Molo-Maddalena, Genova', 'title': 'Appartamento'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/d8/97/6f/216205920.jpg,https://www.idealista.it/immobile/17463177/,0
252,44.400965,8.947409,Via della Libertà,1,it,{'typology': 'flat'},819,Medio Levante,0,Via della Libertà (71639824),3,0,0,1,1,0,Genova,Foce,0,13,sale,195000,2294,16210540,flat,Genova,7,0,85,renew,"{'subtitle': 'Foce, Genova', 'title': 'Appartamento in Via della Libertà'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/34/0b/a9/192163802.jpg,https://www.idealista.it/immobile/16210540/,0
253,44.40757,8.928959,"Piazza dei Luxoro, 1",1,it,{'typology': 'flat'},820,Centro Est,0,Kate (2583861),2,0,0,0,1,0,Genova,Prè-Molo-Maddalena,0,15,sale,125000,1923,17820781,flat,Genova,5,1,65,good,"{'subtitle': 'Prè-Molo-Maddalena, Genova', 'title': 'Appartamento in Piazza dei Luxoro, 1'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/f3/f2/19/223644515.jpg,https://www.idealista.it/immobile/17820781/,0
254,44.408284,8.929492,"Via San Lorenzo, 6",2,it,{'typology': 'flat'},822,Centro Est,0,21711052-356,4,0,0,1,1,0,Genova,Prè-Molo-Maddalena,0,77,sale,379000,2027,17497809,flat,Genova,8,1,187,good,"{'subtitle': 'Prè-Molo-Maddalena, Genova', 'title': 'Appartamento in Via San Lorenzo, 6'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/b7/61/27/216945458.jpg,https://www.idealista.it/immobile/17497809/,1
255,44.404318,8.948581,Corte Lambruschini,1,it,{'typology': 'flat'},822,Medio Levante,0,1 (59079718),11,0,0,1,0,0,Genova,Foce,0,9,sale,140000,2545,14010989,flat,Genova,2,0,55,good,"{'subtitle': 'Foce, Genova', 'title': 'Appartamento in Corte Lambruschini'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/e8/82/67/203676019.jpg,https://www.idealista.it/immobile/14010989/,0
256,44.411563,8.940319,Salita Inferiore di San Rocchino s.c.n,2,it,{'typology': 'flat'},822,Centro Est,0,12,1,0,0,1,1,0,Genova,Castelletto,0,21,sale,260000,1769,16614767,flat,Genova,7,1,147,renew,"{'subtitle': 'Castelletto, Genova', 'title': 'Appartamento in Salita Inferiore di San Rocchino s.c.n'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/dd/9a/74/199134792.jpg,https://www.idealista.it/immobile/16614767/,0
257,44.409426,8.930719,quartiere Prè-Molo-Maddalena,2,it,"{'subTypology': 'penthouse', 'typology': 'flat'}",823,Centro Est,0,a189,6,0,0,1,0,0,Genova,Prè-Molo-Maddalena,0,20,sale,690000,2875,11953989,penthouse,Genova,9,0,240,good,"{'subtitle': 'Prè-Molo-Maddalena, Genova', 'title': 'Attico'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/8a/40/15/100291323.jpg,https://www.idealista.it/immobile/11953989/,0
258,44.398618,8.944877,Viale delle Brigate Partigiane s.c.n,2,it,{'typology': 'flat'},825,Medio Levante,0,GEF319,9,0,0,1,1,0,Genova,Foce,0,50,sale,330000,1650,13669416,flat,Genova,9,1,200,good,"{'subtitle': 'Foce, Genova', 'title': 'Appartamento in Viale delle Brigate Partigiane s.c.n'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/2a/de/44/136650483.jpg,https://www.idealista.it/immobile/13669416/,0
259,44.41054,8.93248,quartiere Prè-Molo-Maddalena,1,it,{'typology': 'flat'},828,Centro Est,0,A143/15,5,0,0,1,0,0,Genova,Prè-Molo-Maddalena,0,15,sale,370000,3083,9054393,flat,Genova,7,0,120,good,"{'subtitle': 'Prè-Molo-Maddalena, Genova', 'title': 'Appartamento'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/d9/91/8d/46180201.jpg,https://www.idealista.it/immobile/9054393/,0
260,44.411423,8.941496,"Via Assarotti, 15",3,it,{'typology': 'flat'},831,Centro Est,0,,4,0,0,1,0,0,Genova,Castelletto,0,24,sale,345000,1438,17447138,flat,Genova,8,1,240,good,"{'subtitle': 'Castelletto, Genova', 'title': 'Appartamento in Via Assarotti, 15'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/d1/40/70/215855730.jpg,https://www.idealista.it/immobile/17447138/,0
261,44.411423,8.941496,"Via Assarotti, 15",3,it,{'typology': 'flat'},831,Centro Est,0,,5,0,0,1,0,0,Genova,Castelletto,0,5,sale,345000,1438,16725721,flat,Genova,10,1,240,renew,"{'subtitle': 'Castelletto, Genova', 'title': 'Appartamento in Via Assarotti, 15'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/a8/f1/bb/201477160.jpg,https://www.idealista.it/immobile/16725721/,0
262,44.411795,8.938449,quartiere Castelletto,2,it,{'typology': 'flat'},831,Centro Est,0,-54846270,5,0,0,1,0,0,Genova,Castelletto,0,0,sale,455000,2935,16093747,flat,Genova,6,0,155,good,"{'subtitle': 'Castelletto, Genova', 'title': 'Appartamento'}",,https://www.idealista.it/immobile/16093747/,0
263,44.408912,8.94649,quartiere San Vincenzo-Portoria,1,it,{'typology': 'flat'},831,Centro Est,0,-2539375,2,0,0,1,1,0,Genova,San Vincenzo-Portoria,0,6,sale,125000,3125,17198769,flat,Genova,2,0,40,good,"{'subtitle': 'San Vincenzo-Portoria, Genova', 'title': 'Appartamento'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/e2/68/03/210834210.jpg,https://www.idealista.it/immobile/17198769/,0
264,44.407888,8.947472,"Corso Monte Grappa, 22",1,it,{'typology': 'flat'},834,Centro Est,0,CORSO MONTEGRAPPA 22,4,0,0,1,0,0,Genova,San Vincenzo-Portoria,0,27,sale,107000,1151,17806094,flat,Genova,5,1,93,renew,"{'subtitle': 'San Vincenzo-Portoria, Genova', 'title': 'Appartamento in Corso Monte Grappa, 22'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/ef/8c/84/223335975.jpg,https://www.idealista.it/immobile/17806094/,0
265,44.406202,8.928025,"Vico delle Camelie, 5",1,it,{'typology': 'flat'},837,Centro Est,0,21611048-134 (72607660),1,0,0,0,0,0,Genova,Prè-Molo-Maddalena,0,10,sale,110000,1375,16647940,flat,Genova,3,1,80,good,"{'subtitle': 'Prè-Molo-Maddalena, Genova', 'title': 'Appartamento in Vico delle Camelie, 5'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/01/cc/53/199741288.jpg,https://www.idealista.it/immobile/16647940/,0
266,44.406256,8.928023,"Vico delle Camelie, 4",1,it,{'typology': 'flat'},838,Centro Est,0,,3,0,0,1,1,0,Genova,Prè-Molo-Maddalena,0,29,sale,135000,1849,17361916,flat,Genova,2,1,73,good,"{'subtitle': 'Prè-Molo-Maddalena, Genova', 'title': 'Appartamento in Vico delle Camelie, 4'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/39/05/3b/214258036.jpg,https://www.idealista.it/immobile/17361916/,0
267,44.411572,8.935304,"Salita delle Battistine, 6",2,it,{'typology': 'flat'},839,Centro Est,0,98145,0,0,0,1,0,1,Genova,Castelletto,0,14,sale,270000,2077,17359435,flat,Genova,5,1,130,good,"{'subtitle': 'Castelletto, Genova', 'title': 'Appartamento in Salita delle Battistine, 6'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/c3/b4/ca/223661352.jpg,https://www.idealista.it/immobile/17359435/,0
268,44.397227,8.941873,Via Atto Vannucci,2,it,{'typology': 'flat'},840,Centro Est,0,33421004-133 (72701980),2,0,0,1,1,0,Genova,Carignano,0,21,sale,449000,2641,16712238,flat,Genova,5,0,170,good,"{'subtitle': 'Carignano, Genova', 'title': 'Appartamento in Via Atto Vannucci'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/24/ae/21/201249469.jpg,https://www.idealista.it/immobile/16712238/,0
269,44.41185,8.93917,"Via Goito, 6",1,it,{'typology': 'flat'},840,Centro Est,0,,5,0,0,1,1,1,Genova,Castelletto,0,30,sale,165000,1941,16771894,flat,Genova,6,1,85,renew,"{'subtitle': 'Castelletto, Genova', 'title': 'Appartamento in Via Goito, 6'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/a1/98/a7/213158479.jpg,https://www.idealista.it/immobile/16771894/,0
270,44.411828,8.939542,Via Palestro s.c.n,2,it,{'typology': 'flat'},841,Centro Est,0,01-palestro,2,0,0,1,1,0,Genova,Castelletto,0,16,sale,390000,2167,15440824,flat,Genova,8,1,180,,"{'subtitle': 'Castelletto, Genova', 'title': 'Appartamento in Via Palestro s.c.n'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/4d/77/66/184314520.jpg,https://www.idealista.it/immobile/15440824/,0
271,44.411828,8.939542,Via Palestro s.c.n,2,it,{'typology': 'flat'},841,Centro Est,0,GE950,5,0,0,1,0,0,Genova,Castelletto,0,19,sale,360000,3000,15156922,flat,Genova,5,1,120,good,"{'subtitle': 'Castelletto, Genova', 'title': 'Appartamento in Via Palestro s.c.n'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/79/82/fc/201295742.jpg,https://www.idealista.it/immobile/15156922/,0
272,44.402642,8.948594,Corso Buenos Aires,2,it,"{'subTypology': 'penthouse', 'typology': 'flat'}",844,Medio Levante,0,082 (2407634),7,0,0,1,1,0,Genova,Foce,0,18,sale,420000,3818,16182030,penthouse,Genova,7,0,110,good,"{'subtitle': 'Foce, Genova', 'title': 'Attico in Corso Buenos Aires'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/5c/91/4a/191642883.jpg,https://www.idealista.it/immobile/16182030/,0
273,44.40791,8.947614,Corso Monte Grappa s.c.n,2,it,{'typology': 'flat'},845,Centro Est,0,Centro,2,0,0,1,1,0,Genova,San Vincenzo-Portoria,0,22,sale,395000,2257,12843742,flat,Genova,10,1,175,good,"{'subtitle': 'San Vincenzo-Portoria, Genova', 'title': 'Appartamento in Corso Monte Grappa s.c.n'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/66/28/a8/163689219.jpg,https://www.idealista.it/immobile/12843742/,1
274,44.409807,8.93085,quartiere Prè-Molo-Maddalena,1,it,{'typology': 'flat'},846,Centro Est,0,-54757147,2,0,0,,0,0,Genova,Prè-Molo-Maddalena,0,21,sale,245000,1815,14385853,flat,Genova,7,0,135,good,"{'subtitle': 'Prè-Molo-Maddalena, Genova', 'title': 'Appartamento'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/85/d4/d7/154702950.jpg,https://www.idealista.it/immobile/14385853/,0
275,44.410628,8.932248,quartiere Prè-Molo-Maddalena,2,it,{'typology': 'flat'},847,Centro Est,0,CS140 (55256085),4,0,0,,1,0,Genova,Prè-Molo-Maddalena,0,21,sale,350000,1804,17686728,flat,Genova,5,0,194,good,"{'subtitle': 'Prè-Molo-Maddalena, Genova', 'title': 'Appartamento'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/5f/65/db/221085462.jpg,https://www.idealista.it/immobile/17686728/,0
276,44.411932,8.937667,Via Goito,1,it,{'typology': 'flat'},847,Centro Est,0,V021 (1441017),0,0,0,0,0,0,Genova,Castelletto,0,18,sale,240000,2000,9746798,flat,Genova,5,0,120,good,"{'subtitle': 'Castelletto, Genova', 'title': 'Appartamento in Via Goito'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/e1/44/ef/176474812.jpg,https://www.idealista.it/immobile/9746798/,0
277,44.409284,8.93011,quartiere Prè-Molo-Maddalena,1,it,{'typology': 'flat'},848,Centro Est,0,21711299-6,3,0,0,0,1,0,Genova,Prè-Molo-Maddalena,0,26,sale,130000,1262,17498373,flat,Genova,5,0,103,good,"{'subtitle': 'Prè-Molo-Maddalena, Genova', 'title': 'Appartamento'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/cc/0d/34/216960071.jpg,https://www.idealista.it/immobile/17498373/,0
278,44.40984,8.930838,Via della Maddalena,1,it,{'typology': 'flat'},849,Centro Est,0,MDL.22 (2440425),3,0,0,0,1,0,Genova,Prè-Molo-Maddalena,0,24,sale,165000,1650,16352741,flat,Genova,4,0,100,good,"{'subtitle': 'Prè-Molo-Maddalena, Genova', 'title': 'Appartamento in Via della Maddalena'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/f2/a0/03/194558781.jpg,https://www.idealista.it/immobile/16352741/,0
279,44.410827,8.932619,Vico Salvaghi s.c.n,1,it,{'typology': 'flat'},849,Centro Est,0,Vico Salvaghi,4,0,0,0,1,0,Genova,Prè-Molo-Maddalena,0,12,sale,49000,1633,16583416,flat,Genova,2,1,30,good,"{'subtitle': 'Prè-Molo-Maddalena, Genova', 'title': 'Appartamento in Vico Salvaghi s.c.n'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/d2/48/c8/198623165.jpg,https://www.idealista.it/immobile/16583416/,0
280,44.411932,8.939267,Via Goito s.c.n,1,it,{'typology': 'flat'},850,Centro Est,0,GE951,1,0,0,0,0,0,Genova,Castelletto,0,9,sale,240000,2087,15187233,flat,Genova,5,1,115,good,"{'subtitle': 'Castelletto, Genova', 'title': 'Appartamento in Via Goito s.c.n'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/5e/4e/ae/185371844.jpg,https://www.idealista.it/immobile/15187233/,0
281,44.402664,8.948691,Via Privata Santa Zita s.c.n,1,it,{'typology': 'flat'},851,Medio Levante,0,,6,0,0,1,0,0,Genova,Foce,0,6,sale,190000,2533,17193567,flat,Genova,4,1,75,good,"{'subtitle': 'Foce, Genova', 'title': 'Appartamento in Via Privata Santa Zita s.c.n'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/e3/bc/ea/216327104.jpg,https://www.idealista.it/immobile/17193567/,0
282,44.411961,8.93709,Corso Magenta,2,it,{'typology': 'flat'},854,Centro Est,0,-56099536,0,0,0,1,0,0,Genova,Castelletto,0,20,sale,380000,2317,10690840,flat,Genova,6,0,164,good,"{'subtitle': 'Castelletto, Genova', 'title': 'Appartamento in Corso Magenta'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/9e/b8/1f/165003774.jpg,https://www.idealista.it/immobile/10690840/,0
283,44.41189,8.936286,Salita delle Battistine s.c.n,1,it,{'typology': 'flat'},855,Centro Est,0,S (55214858),1,0,0,1,0,0,Genova,Castelletto,0,21,sale,270000,2455,17457406,flat,Genova,4,1,110,good,"{'subtitle': 'Castelletto, Genova', 'title': 'Appartamento in Salita delle Battistine s.c.n'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/ae/d8/98/216102835.jpg,https://www.idealista.it/immobile/17457406/,0
284,44.402442,8.948694,Corso Buenos Aires,1,it,{'typology': 'flat'},857,Medio Levante,0,FOCE,6,0,0,1,0,0,Genova,Foce,0,22,sale,329000,2164,17697415,flat,Genova,8,0,152,good,"{'subtitle': 'Foce, Genova', 'title': 'Appartamento in Corso Buenos Aires'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/14/47/18/221268115.jpg,https://www.idealista.it/immobile/17697415/,0
285,44.402528,8.94873,quartiere Foce,1,it,{'typology': 'flat'},857,Medio Levante,0,,3,0,0,1,0,1,Genova,Foce,0,11,sale,120000,1481,16658896,flat,Genova,5,0,81,good,"{'subtitle': 'Foce, Genova', 'title': 'Appartamento'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/4c/ca/a2/207776488.jpg,https://www.idealista.it/immobile/16658896/,0
286,44.398018,8.944477,quartiere Foce,2,it,{'typology': 'flat'},858,Medio Levante,0,-1930031,1,0,0,1,1,0,Genova,Foce,0,19,sale,385000,2026,12138812,flat,Genova,6,0,190,,"{'subtitle': 'Foce, Genova', 'title': 'Appartamento'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/53/64/61/164937497.jpg,https://www.idealista.it/immobile/12138812/,0
287,44.410865,8.932369,"Vico del Duca, 20",1,it,{'typology': 'flat'},863,Centro Est,0,Duca 20,1,0,0,0,1,0,Genova,Prè-Molo-Maddalena,0,17,sale,76000,1617,17497166,flat,Genova,3,1,47,good,"{'subtitle': 'Prè-Molo-Maddalena, Genova', 'title': 'Appartamento in Vico del Duca, 20'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/d0/fe/07/216933567.jpg,https://www.idealista.it/immobile/17497166/,0
288,44.396753,8.940697,quartiere Carignano,2,it,{'typology': 'flat'},863,Centro Est,0,-54215394,1,0,0,,1,0,Genova,Carignano,0,5,sale,360000,2571,16824451,flat,Genova,8,0,140,good,"{'subtitle': 'Carignano, Genova', 'title': 'Appartamento'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/78/49/47/203238473.jpg,https://www.idealista.it/immobile/16824451/,0
289,44.410209,8.931128,Via delle vigne s.c.n,1,it,{'typology': 'flat'},864,Centro Est,0,,2,0,0,0,0,0,Genova,Prè-Molo-Maddalena,0,6,sale,60000,522,17034727,flat,Genova,3,1,115,renew,"{'subtitle': 'Prè-Molo-Maddalena, Genova', 'title': 'Appartamento in Via delle vigne s.c.n'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/1b/f9/d4/207614894.jpg,https://www.idealista.it/immobile/17034727/,0
